pi_sequential,1000000,64,0.001069
pi_cuda_gpu,1000000,64,0.054055
pi_cuda_shared_memory,1000000,64,0.050634
pi_cuda_2_level_reduction,1000000,64,0.051293
pi_cuda_gpu_tableau,1000000,64,0.055369
pi_sequential,1000000,128,0.001069
pi_cuda_gpu,1000000,128,0.051496
pi_cuda_shared_memory,1000000,128,0.052040
pi_cuda_2_level_reduction,1000000,128,0.050663
pi_cuda_gpu_tableau,1000000,128,0.053727
pi_sequential,1000000,128,0.001073
pi_cuda_gpu,1000000,128,0.051503
pi_cuda_shared_memory,1000000,128,0.064520
pi_cuda_2_level_reduction,1000000,128,0.053151
pi_cuda_gpu_tableau,1000000,128,0.052900
pi_sequential,1000000,128,0.001069
pi_cuda_gpu,1000000,128,0.058285
pi_cuda_shared_memory,1000000,128,0.053791
pi_cuda_2_level_reduction,1000000,128,0.051377
pi_cuda_gpu_tableau,1000000,128,0.055848
pi_sequential,1000000,128,0.005164
pi_cuda_gpu,1000000,128,0.095995
pi_cuda_shared_memory,1000000,128,0.051496
pi_cuda_2_level_reduction,1000000,128,0.050810
pi_cuda_gpu_tableau,1000000,128,0.053877
pi_sequential,1000000,128,0.001129
pi_cuda_gpu,1000000,128,0.077073
pi_cuda_shared_memory,1000000,128,0.050524
pi_cuda_2_level_reduction,1000000,128,0.052641
pi_cuda_gpu_tableau,1000000,128,0.054004
pi_sequential,1000000,128,0.001092
pi_cuda_gpu,1000000,128,0.050908
pi_cuda_shared_memory,1000000,128,0.052422
pi_cuda_2_level_reduction,1000000,128,0.051658
pi_cuda_gpu_tableau,1000000,128,0.056022
pi_sequential,1000000,128,0.001091
pi_cuda_gpu,1000000,128,0.050771
pi_cuda_shared_memory,1000000,128,0.050582
pi_cuda_2_level_reduction,1000000,128,0.051843
pi_cuda_gpu_tableau,1000000,128,0.080486
pi_sequential,1000000,128,0.001132
pi_cuda_gpu,1000000,128,0.050804
pi_cuda_shared_memory,1000000,128,0.050523
pi_cuda_2_level_reduction,1000000,128,0.050529
pi_cuda_gpu_tableau,1000000,128,0.054532
pi_sequential,1000000,128,0.001069
pi_cuda_gpu,1000000,128,0.050690
pi_cuda_shared_memory,1000000,128,0.052452
pi_cuda_2_level_reduction,1000000,128,0.052241
pi_cuda_gpu_tableau,1000000,128,0.053184
pi_sequential,1000000,128,0.005197
pi_cuda_gpu,1000000,128,0.087510
pi_cuda_shared_memory,1000000,128,0.050683
pi_cuda_2_level_reduction,1000000,128,0.050698
pi_cuda_gpu_tableau,1000000,128,0.053364
pi_sequential,1000000,256,0.001091
pi_cuda_gpu,1000000,256,0.053708
pi_cuda_shared_memory,1000000,256,0.051901
pi_cuda_2_level_reduction,1000000,256,0.052673
pi_cuda_gpu_tableau,1000000,256,0.054657
pi_sequential,1000000,256,0.001091
pi_cuda_gpu,1000000,256,0.051850
pi_cuda_shared_memory,1000000,256,0.089200
pi_cuda_2_level_reduction,1000000,256,0.051294
pi_cuda_gpu_tableau,1000000,256,0.055465
pi_sequential,1000000,256,0.001091
pi_cuda_gpu,1000000,256,0.050656
pi_cuda_shared_memory,1000000,256,0.050916
pi_cuda_2_level_reduction,1000000,256,0.051290
pi_cuda_gpu_tableau,1000000,256,0.053221
pi_sequential,1000000,256,0.004611
pi_cuda_gpu,1000000,256,0.084573
pi_cuda_shared_memory,1000000,256,0.050840
pi_cuda_2_level_reduction,1000000,256,0.050939
pi_cuda_gpu_tableau,1000000,256,0.052584
pi_sequential,1000000,256,0.001097
pi_cuda_gpu,1000000,256,0.053807
pi_cuda_shared_memory,1000000,256,0.050303
pi_cuda_2_level_reduction,1000000,256,0.053179
pi_cuda_gpu_tableau,1000000,256,0.053287
pi_sequential,1000000,256,0.001074
pi_cuda_gpu,1000000,256,0.051135
pi_cuda_shared_memory,1000000,256,0.050696
pi_cuda_2_level_reduction,1000000,256,0.052049
pi_cuda_gpu_tableau,1000000,256,0.054360
pi_sequential,1000000,256,0.001069
pi_cuda_gpu,1000000,256,0.050761
pi_cuda_shared_memory,1000000,256,0.051896
pi_cuda_2_level_reduction,1000000,256,0.050781
pi_cuda_gpu_tableau,1000000,256,0.054104
pi_sequential,1000000,256,0.001069
pi_cuda_gpu,1000000,256,0.052208
pi_cuda_shared_memory,1000000,256,0.052848
pi_cuda_2_level_reduction,1000000,256,0.054405
pi_cuda_gpu_tableau,1000000,256,0.054402
pi_sequential,1000000,256,0.001069
pi_cuda_gpu,1000000,256,0.052077
pi_cuda_shared_memory,1000000,256,0.052823
pi_cuda_2_level_reduction,1000000,256,0.051151
pi_cuda_gpu_tableau,1000000,256,0.053995
pi_sequential,1000000,256,0.001069
pi_cuda_gpu,1000000,256,0.051026
pi_cuda_shared_memory,1000000,256,0.050412
pi_cuda_2_level_reduction,1000000,256,0.052151
pi_cuda_gpu_tableau,1000000,256,0.054341
